cage15.sorted	5154859	1092607.234342588	54875.701458637646	18422.780334127696	2742.1830574589144	115950.75900274115
circuit5M.sorted	5558326	2793149.8803168437	79566.444293057	819076.5180417172	19140.50901680289	5.60791913278171
bone010.sorted	986703	17931.371403553047	17.949650837169248	413.79013012677797	435.13124561427884	18.443835354904646
ldoor.sorted	952203	194446.24546131445	7925.404506870791	3867.6760507450927	3419.2129386370707	1512.4920570860395
rajat31.sorted	4690002	4557.086543033457	1387.4942397111472	444.1325905851838	6.3489008805275644e-06	0.0031749068526661377
TSOPF_RS_b2383.sorted	38120	18422.078646379854	166.36071699823685	109.45941322069226	13.46574716612773	32.417396046453504
Ga41As41H72.sorted	268096	46185.56930353306	2369.6373061852505	52.94623012128344	23.320925388606664	2122.3656854033975
wikipedia-20051105.sorted	1634989	555995.1358706389	19116.168024632174	25870.243423446773	16472.09951322403	43893.81926313451
eu-2005.sorted	862664	214717.95645813434	22099.553387893615	5024.448585839875	1577.1954565208903	11479.651012244774
PR02R.sorted	161070	6376.070044080214	179.65548800022728	134.427540568199	85.9637962991667	173.77350435533572
Si41Ge41H72.sorted	185639	35928.14900963698	1788.054057303669	48.49221233165106	21.140915904877414	1595.2916532492427
in-2004.sorted	1382908	29733.208270542942	4184.798507615601	1639.3399520988626	135.1367894860408	1750.8536880681022
Chebyshev4.sorted	68121	3089.793103448276	82.73307007125155	84.67652498688244	82.7483970968045	73.32094701598317
rail4284.real	1096894	1048128.0728291316	17233.235370495204	2530.050715684702	2105.6463728962012	1866.714752670547
pwtk.sorted	217918	12927.048720160794	98.35020456725799	704.8830948176482	119.7140504985549	4.383760006601453
crankseg_2.sorted	63838	55268.92969704565	399.87413058135223	100.13719858732533	72.88441814128973	574.0693212037894
TSOPF_RS_b300_c3.sorted	42138	25564.968959134272	63.62538974505014	114.55944235728516	1.4234119030146368	192.1201807412891
shipsec1.sorted	140874	6462.671536266451	68.89867792186969	151.3004400954864	149.30167537796186	69.91381295139124
consph.sorted	83334	5817.65803873569	17.13322222487716	140.52131969338168	145.11457623816628	12.807075540451562
webbase-1M.sorted	1000005	152463.6624206879	69985.01345572966	1608.1088301668367	77.76164196951615	262.9610063560564
mip1.sorted	66463	39232.10559258535	1880.3306487674804	2383.9750731301237	406.23692119278036	280.54156564339985
rma10.sorted	46835	8794.267171986761	8.694573369958281	335.23249717701856	145.23927737262036	16.98252461327384
cant.sorted	62451	537.3345022497638	3.0628780170832717	14.524519261869557	15.008072148393634	2.9147000919003427
conf5_4-8x8-15.real	49152	12027.03125	585.7586805555555	20.586805555555557	14.217013888888886	483.0768229166666
pdb1HYS.sorted	36417	4731.9413460746355	55.12010499396837	22.934809529761964	23.025287367479134	55.20114076379425
bbmat.sorted	38744	1158.2192339459014	75.5241986562719	4.1195137497748355	1.6801819515538285	76.69811240871795
raefsky3.sorted	21200	1403.44679245283	0.9701278825995807	37.458345911949685	37.53135220125786	0.9423710691823901
mc2depi.real	525825	705.7462235534636	235.0830501275773	0.4970788760519184	0.0	0.0
mac_econ_fwd500.sorted	206500	393.99302179176755	50.63458580967054	45.323081297233834	10.1153126421601	11.581650276196765
scircuit.sorted	170998	50829.58826419023	12588.405610667509	3275.22224843984	889.9791089917328	541.9833272777477
cop20k_A.sorted	121192	75509.27906957555	703.7011567407262	8722.30087948006	1391.4513818885712	1675.5629046364293
