cage15.sorted	5154859	1092607.234342588	36378.998362515835	150881.27015850483	29022.767671821868	158179.43044804913	1432.7919460066705	3505.624044808985	24093.191101250297	453432.1265491452
circuit5M.sorted	5558326	2793149.8803168437	169026.86472635827	2457082.4725325573	5.273304048736976	44.47025489328981	166505.96375023705	5.069686808582296	4.82997021045545	22.08381156484884
bone010.sorted	986703	17931.371403553047	93.03283662865117	206.79696930079265	6733.6013238026035	218.76317493713913	856.9576498703257	6761.512707471245	221.57640140954268	110.90288567076415
ldoor.sorted	952203	194446.24546131445	589.478080829403	46674.187096659014	6429.961935637674	20065.420356793667	9869.519227517661	16005.927277061719	25.01047990817084	3684.103555649373
rajat31.sorted	4690002	4557.086543033457	3213.75534935806	1332.3721130609326	0.0009701488400218166	0.0010127927450777206	0.0009701488400218166	0.0010127927450777206	0.0010127927450777206	0.992737316529929
TSOPF_RS_b2383.sorted	38120	18422.078646379854	448.2562172088143	260.8921825813221	3515.061831059811	65.19312696747114	53.03192549842602	52.47347848898216	51.997901364113325	6997.063562434418
Ga41As41H72.sorted	268096	46185.56930353306	11414.684601784435	6744.340225143233	639.8534405586058	334.59906899021246	337.19277050011937	367.9323712401528	859.0456552876582	21018.182774080928
wikipedia-20051105.sorted	1634989	555995.1358706389	47233.36833948118	69758.97016249038	23916.29161113622	91072.58475683934	13452.037005753555	23530.12554090578	32502.495666943327	154319.07503903695
eu-2005.sorted	862664	214717.95645813434	80029.61682532249	17046.059491296728	6310.96185652815	21210.043436378473	2546.267267441321	2968.12738911094	5943.536336279247	54882.233874370555
PR02R.sorted	161070	6376.070044080214	1577.3716893276214	184.63260694108152	1010.8660830694729	238.58906686533805	763.3593841187062	663.684162165518	349.2271434779909	1357.1915316322095
Si41Ge41H72.sorted	185639	35928.14900963698	8809.052742150086	5124.909189340602	557.0638389562538	471.92002758041144	372.7684699874488	326.2689736531656	819.2738487063602	15953.92408922694
in-2004.sorted	1382908	29733.208270542942	12821.672816268327	5609.579316917683	442.60505543391173	4249.627760487321	87.98434169156589	114.20979052836486	688.6597141675368	3350.6631308807237
Chebyshev4.sorted	68121	3089.793103448276	134.34890855976866	623.1695072004228	140.10070316055254	628.9160170872418	138.14400845554235	134.3052215909925	617.2995111639583	145.88734751398246
rail4284.real	1096894	1048128.0728291316	285118.82446311857	109846.09990662932	111183.53711484594	103429.51797385621	98850.65149393091	91790.4647525677	94407.9133986928	137503.25373482727
pwtk.sorted	217918	12927.048720160794	128.60548004295194	653.7388329555154	539.037651777274	341.4403169999725	211.01907139382703	55.00733303352637	14.467763103552713	31.33389623619894
crankseg_2.sorted	63838	55268.92969704565	1006.3544597261819	18048.82035778063	2185.2668316676586	1780.4361978758734	1342.282919264388	2067.427613647044	16847.49807324791	9632.28404711927
TSOPF_RS_b300_c3.sorted	42138	25564.968959134272	184.14960368313635	47.08911196544687	5046.384213773791	12.48716123214201	12.309008495894442	46.18479756988941	12.285229484076131	10163.829987184963
shipsec1.sorted	140874	6462.671536266451	17.40977043315303	165.76481110779847	206.1328847054815	120.47284807700498	236.9618808296776	163.81115038970995	132.23953319988075	517.969334298735
consph.sorted	83334	5817.65803873569	126.0111119111047	179.66319869441045	2244.157342741258	139.6296109631123	164.01607987136103	2244.5708594331245	139.43360453116375	117.37460100319197
webbase-1M.sorted	1000005	152463.6624206879	144733.80685096575	4046.19414802926	188.42992485037576	682.5148684256578	51.63637581812091	74.77245613771932	112.9685181574092	652.7248913755432
mip1.sorted	66463	39232.10559258535	20413.397965785476	8411.490603794593	428.1568391435836	415.73851616688984	750.1368280095693	229.84093405353354	213.3931360305734	967.5550607104705
rma10.sorted	46835	8794.267171986761	26.488374079214264	53.686644603394896	105.20365111561865	3638.953410910644	1505.3022739404291	809.9903918010035	251.1292623038326	88.8440269029572
cant.sorted	62451	537.3345022497638	14.271588925717763	23.82607164016589	143.17701878272567	25.166994924020432	25.52801396294695	184.19522505644426	22.560167171062112	26.407231269315144
conf5_4-8x8-15.real	49152	12027.03125	4744.734375	525.09375	525.09375	91.640625	34.3125	34.3125	91.640625	5795.921875
pdb1HYS.sorted	36417	4731.9413460746355	945.5021555866765	561.4651124474833	390.14811763736714	213.39385451849412	257.04659911579756	353.36430787818875	461.3066425021281	1137.7076914627785
bbmat.sorted	38744	1158.2192339459014	355.41557402436507	42.83341936816023	48.61106235804254	125.90202353912863	6.432918645467685	6.0225841420607065	40.601176956431964	396.187125748503
raefsky3.sorted	21200	1403.44679245283	7.92	8.064905660377358	657.5049056603774	7.8324528301886795	7.77811320754717	658.9116981132075	7.77811320754717	7.77811320754717
mc2depi.real	525825	705.7462235534636	471.2084476774592	0.9941577521038368	0.0	0.0	0.0	0.0	0.0	0.0
mac_econ_fwd500.sorted	206500	393.99302179176755	126.88705569007264	109.34648910411622	20.199021791767553	32.17664891041162	1.2179176755447942	1.0484261501210654	1.6707021791767553	2.4188861985472156
scircuit.sorted	170998	50829.58826419023	26530.96315746383	9231.757763248694	1800.460882583422	1565.737505701821	109.34840758371443	124.28664662744593	106.76800313453958	765.267617165113
cop20k_A.sorted	121192	75509.27906957555	1703.1648211103043	2967.1711746649944	4117.740057099479	6608.893136510661	21998.55837018945	3726.656990560433	2370.4034342200807	11937.218281734768
