cage15.sorted	5154859	1092607.234342588	11684.86747905875	67918.26690479799	12608.378065478279	37622.74892945994	676.9637304499182	1538.84736846989	10016.51599641231	93327.33994737495
circuit5M.sorted	5558326	2793149.8803168437	81084.23949310066	819072.0548248483	1.6761265068971665	5.403758496180024	38296.206608343884	0.14962337326138542	0.1367653633899929	1.3103759597799745
bone010.sorted	986703	17931.371403553047	9.473667030263309	25.08265772235318	677.3738018696513	26.298862345223505	162.982930561003	681.5442799307152	26.887490367753372	10.095335154778203
ldoor.sorted	952203	194446.24546131445	108.36603309203326	10028.52319048564	1159.67998510355	4434.840676938402	1781.6598317037208	3750.458443910245	3.3230545756641297	273.9598157879433
rajat31.sorted	4690002	4557.086543033457	1387.494239643537	444.1325907285441	6.218902820652671e-06	6.492261186395645e-06	6.218902820652671e-06	6.492261186395645e-06	6.492261186395645e-06	0.006204608228312056
TSOPF_RS_b2383.sorted	38120	18422.078646379854	166.3586345821937	95.50395855910872	41.09619586408179	4.376646561906892	0.9923788983881788	0.713155393666248	0.4753668312318303	54.32259529620609
Ga41As41H72.sorted	268096	46185.56930353306	2581.161241082936	1655.816283294305	93.72857842185972	9.823297397300003	8.976299515326792	12.086772331218906	140.05423849001244	2404.247924997456
wikipedia-20051105.sorted	1634989	555995.1358706389	18781.49033440132	24021.504903698646	9341.918998283825	24153.38348337711	3942.0212628791314	7263.648926614754	8890.778272880754	23401.491210552093
eu-2005.sorted	862664	214717.95645813434	27726.21366492034	5546.659767628097	1907.1213917176426	5125.228479438214	763.7085415586168	890.4987238263321	1763.7332097289752	8417.035370935017
PR02R.sorted	161070	6376.070044080214	280.89713946263583	59.11532439043335	152.97294521459168	58.203430963709415	123.82832053472491	83.28747416694148	68.55649301868432	154.8189556447016
Si41Ge41H72.sorted	185639	35928.14900963698	1935.8806772273736	1235.69718735867	80.80087960260907	14.209227933475217	9.077916560315725	11.506422986994991	120.0551537982615	1813.7029205778283
in-2004.sorted	1382908	29733.208270542942	4911.725342523985	1711.0555475551505	181.10687798331026	1197.867285568436	26.23695349169017	35.486015454320565	224.32914127973288	664.304021398856
Chebyshev4.sorted	68121	3089.793103448276	2.0865393735482773	163.16444821439202	4.0077277027504845	163.13011225338147	2.0805083516436778	2.0570528791554166	161.1913860275367	3.4869670876106054
rail4284.real	1096894	1048128.0728291316	23291.132985305983	2561.0808330202444	2466.1345102060923	1813.3155183711172	1783.9946073230615	1549.1241795461235	1471.6444445589214	1632.30065432023
pwtk.sorted	217918	12927.048720160794	29.316062723932312	103.61193874231152	85.23927094874652	63.11465870332073	45.33903255135738	9.391690266962614	2.2506520675588857	2.8593987283235136
crankseg_2.sorted	63838	55268.92969704565	38.12159589217629	737.3560350968969	134.64549161467772	66.01581061262652	56.304287404312106	83.93191127456609	646.560630658955	417.45993022618507
TSOPF_RS_b300_c3.sorted	42138	25564.968959134272	63.61976947538673	17.750917924134498	194.34864961402764	0.5427950105331567	0.4862834690899621	1.779991809573185	0.474409784213287	376.58592950391323
shipsec1.sorted	140874	6462.671536266451	2.201983457078436	28.550397642804686	25.492310218636938	15.985891514181688	45.99706573471107	18.508875403810237	14.333154473123168	49.27683214845359
consph.sorted	83334	5817.65803873569	12.807553368144486	18.823919094361525	230.10416902379072	16.095335023034103	20.78700734679837	229.35985050691025	16.09478575599967	10.693635396238175
webbase-1M.sorted	1000005	152463.6624206879	70071.18326315234	1616.339034635974	72.77969637804985	206.42976675487265	12.709861984402863	15.922190672388659	21.376463651128546	83.74949013310557
mip1.sorted	66463	39232.10559258535	1754.4859601142427	3829.4777868306633	177.82717143296608	146.54829943696345	226.9259770068586	73.10383080917347	63.711055640069105	140.7868781365155
rma10.sorted	46835	8794.267171986761	4.0501100513621955	8.965879915405534	18.141339462502888	379.1291909709258	196.4078364279674	134.68880351171882	46.510968008589124	9.369679374225703
cant.sorted	62451	537.3345022497638	1.7092402221119136	3.204699239759527	17.605608308024603	3.5409052252521525	3.517082993066564	25.338427460462334	3.030393784282433	2.4298825162266096
conf5_4-8x8-15.real	49152	12027.03125	1186.18359375	131.2734375	131.2734375	22.91015625	8.578125	8.578125	22.91015625	526.9019886363637
pdb1HYS.sorted	36417	4731.9413460746355	64.94444104153386	39.72535209710295	26.268624729152325	14.278465617154728	18.278855909949236	24.636690977698205	32.48737528174767	65.69167242810428
bbmat.sorted	38744	1158.2192339459014	103.64169045595524	12.970421039000689	21.856129097360643	25.645286938911113	1.0156949153296975	0.8276534131176141	14.61581394421189	56.15361712549769
raefsky3.sorted	21200	1403.44679245283	0.9005073375262058	0.9244905660377363	73.9112578616352	0.8901761006289312	0.8847421383647802	74.06270440251572	0.8847421383647802	0.8847421383647802
mc2depi.real	525825	705.7462235534636	235.0830501275773	0.4970788760519184	0.0	0.0	0.0	0.0	0.0	0.0
mac_econ_fwd500.sorted	206500	393.99302179176755	50.112243744955606	44.97217514124295	9.950553672316383	11.190441404358353	0.47982243744955605	0.3987893462469734	0.6638418079096046	0.9155232714554746
scircuit.sorted	170998	50829.58826419023	12586.975268507429	3242.959785087171	854.2926849741866	450.2193158939299	43.47150155716318	49.756136824524894	38.96580657015261	163.8002644096996
cop20k_A.sorted	121192	75509.27906957555	661.5014222479979	1062.822721220532	1130.486377479733	1632.494369219457	10732.626970479481	1587.5516395406162	919.1681751545757	1448.8958680037865
